broad_id,Compound,Compound_Category,target,Metadata_pert_id_dose,Metadata_mmoles_per_liter
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_3.33,3.3333
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_1.11,1.1111
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_10.0,10.0
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_3.33,3.3333
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_10.0,10.0
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_3.33,3.3333
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_1.11,1.1111
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_10.0,10.0
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_3.33,3.3333
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_1.11,1.1111
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_10.0,10.0
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_3.33,3.3333
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_10.0,10.0
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_3.33,3.3333
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_1.11,1.1111
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_10.0,10.0
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_3.33,3.3333
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_1.11,1.1111
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_10.0,10.0
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_3.33,3.3333
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_1.11,1.1111
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_10.0,10.0
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_3.33,3.3333
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_1.11,1.1111
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_10.0,10.0
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_3.33,3.3333
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_1.11,1.1111
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_10.0,10.0
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_3.33,3.3333
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_1.11,1.1111
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_10.0,10.0
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_3.33,3.3333
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_10.0,10.0
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_3.33,3.3333
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_1.11,1.1111
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_10.0,10.0
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_3.33,3.3333
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_1.11,1.1111
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_10.0,10.0
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_3.33,3.3333
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_10.0,10.0
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_3.33,3.3333
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_1.11,1.1111
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_10.0,10.0
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_3.33,3.3333
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_1.11,1.1111
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_10.0,10.0
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_3.33,3.3333
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_1.11,1.1111
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_10.0,10.0
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_3.33,3.3333
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_1.11,1.1111
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_10.0,10.0
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_3.33,3.3333
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_1.11,1.1111
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_10.0,10.0
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_3.33,3.3333
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_10.0,10.0
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_3.33,3.3333
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_10.0,10.0
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_3.33,3.3333
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_1.11,1.1111
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_10.0,10.0
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_3.33,3.3333
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_1.11,1.1111
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_10.0,10.0
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_3.33,3.3333
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_1.11,1.1111
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_10.0,10.0
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_3.33,3.3333
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_1.11,1.1111
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_10.0,10.0
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_3.33,3.3333
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_1.11,1.1111
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_10.0,10.0
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_3.33,3.3333
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_1.11,1.1111
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_10.0,10.0
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_3.33,3.3333
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_10.0,10.0
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_3.33,3.3333
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_10.0,10.0
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_3.33,3.3333
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_1.11,1.1111
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_10.0,10.0
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_3.33,3.3333
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_1.11,1.1111
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_10.0,10.0
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_3.33,3.3333
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_1.11,1.1111
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_10.0,10.0
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_3.33,3.3333
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_1.11,1.1111
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_10.0,10.0
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_3.33,3.3333
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_1.11,1.1111
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_10.0,10.0
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_3.33,3.3333
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_1.11,1.1111
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_10.0,10.0
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_3.33,3.3333
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_10.0,10.0
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_3.33,3.3333
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_10.0,10.0
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_3.33,3.3333
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_1.11,1.1111
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_10.0,10.0
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_3.33,3.3333
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_1.11,1.1111
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_10.0,10.0
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_3.33,3.3333
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_1.11,1.1111
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_10.0,10.0
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_3.33,3.3333
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_1.11,1.1111
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_10.0,10.0
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_3.33,3.3333
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_1.11,1.1111
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_10.0,10.0
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_3.33,3.3333
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_1.11,1.1111
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_10.0,10.0
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_3.33,3.3333
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_10.0,10.0
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_3.33,3.3333
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_10.0,10.0
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_3.33,3.3333
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_1.11,1.1111
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_10.0,10.0
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_3.33,3.3333
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_1.11,1.1111
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_10.0,10.0
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_3.33,3.3333
BRD-K25394294,oxaprozin,cyclooxygenase inhibitor,PTGS1|PTGS2,BRD-K25394294_1.11,1.1111
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_10.0,10.0
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_3.33,3.3333
BRD-K26011976,licochalcone-A,DNA inhibitor,PTPN1,BRD-K26011976_1.11,1.1111
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_10.0,10.0
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_3.33,3.3333
BRD-A26095496,clobetasol-propionate,glucocorticoid receptor agonist,NR3C1|PLA2G1B,BRD-A26095496_1.11,1.1111
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_10.0,10.0
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_3.33,3.3333
BRD-K26603252,PD-153035,EGFR inhibitor,EGFR|KDR,BRD-K26603252_1.11,1.1111
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_10.0,10.0
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_3.33,3.3333
BRD-K28971625,ZD-7114,adrenergic receptor agonist,ADRB3,BRD-K28971625_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_10.0,10.0
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_3.33,3.3333
BRD-A29260609,acebutolol,adrenergic receptor antagonist,ADRB1,BRD-A29260609_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_10.0,10.0
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_3.33,3.3333
BRD-K30126819,dimesna,tubulin polymerization inhibitor,,BRD-K30126819_1.11,1.1111
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_10.0,10.0
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_3.33,3.3333
BRD-K30421593,timolol,adrenergic receptor antagonist,ADRB1|ADRB2,BRD-K30421593_1.11,1.1111
BRD-K56104152,oxiconazole,bacterial cell wall synthesis inhibitor,,BRD-K56104152_10.0,10.0
BRD-K56104152,oxiconazole,bacterial cell wall synthesis inhibitor,,BRD-K56104152_3.33,3.3333
BRD-K56104152,oxiconazole,bacterial cell wall synthesis inhibitor,,BRD-K56104152_1.11,1.1111
BRD-K56334280,amonafide,DNA inhibitor,TOP2A|TOP2B,BRD-K56334280_10.0,10.0
BRD-K56334280,amonafide,DNA inhibitor,TOP2A|TOP2B,BRD-K56334280_3.33,3.3333
BRD-K56334280,amonafide,DNA inhibitor,TOP2A|TOP2B,BRD-K56334280_1.11,1.1111
BRD-K56195681,losmapimod,MAPK inhibitor,MAPK14,BRD-K56195681_10.0,10.0
BRD-K56195681,losmapimod,MAPK inhibitor,MAPK14,BRD-K56195681_3.33,3.3333
BRD-K56195681,losmapimod,MAPK inhibitor,MAPK14,BRD-K56195681_1.11,1.1111
BRD-K56800335,guanaben-acetate,adrenergic receptor agonist,ADRA2A|ADRA2B|ADRA2C,BRD-K56800335_10.0,10.0
BRD-K56800335,guanaben-acetate,adrenergic receptor agonist,ADRA2A|ADRA2B|ADRA2C,BRD-K56800335_3.33,3.3333
BRD-K56800335,guanaben-acetate,adrenergic receptor agonist,ADRA2A|ADRA2B|ADRA2C,BRD-K56800335_1.11,1.1111
BRD-K56844688,doxorubicin,DNA inhibitor,TOP2A,BRD-K56844688_10.0,10.0
BRD-K56844688,doxorubicin,DNA inhibitor,TOP2A,BRD-K56844688_3.33,3.3333
BRD-K56844688,doxorubicin,DNA inhibitor,TOP2A,BRD-K56844688_1.11,1.1111
